step,x_kite,y_kite,z_kite,x_block,y_block,z_block,windx,windy,windz,v_blockx,v_blocky,alpha,alpha_action,mu,mu_action,reward,Q_value
3105000,316.40164500000003,0.0,48.956227,306.238582,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9255300000001
3106000,316.48848300000003,0.0,48.956227,306.32542,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9263980000001
3107000,316.57532000000003,0.0,48.956227,306.412257,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.927266
3108000,316.662157,0.0,48.956227,306.499094,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.928135
3109000,316.74899500000004,0.0,48.956227,306.58593199999996,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.929003
3110000,316.835832,0.0,48.956227,306.672769,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.929871
3111000,316.92267000000004,0.0,48.956227,306.75960699999996,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.93074
3112000,317.009507,0.0,48.956227,306.846444,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.931608
3113000,317.096344,0.0,48.956227,306.933281,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.932477
3114000,317.183182,0.0,48.956227,307.020119,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9333449999999
3115000,317.270019,0.0,48.956227,307.106956,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9342130000001
3116000,317.356857,0.0,48.956227,307.19379399999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9350820000001
3117000,317.443694,0.0,48.956227,307.280631,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.93595
3118000,317.530532,0.0,48.956227,307.36746800000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.936818
3119000,317.617369,0.0,48.956227,307.45430600000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9376869999999
3120000,317.704206,0.0,48.956227,307.54114300000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9385550000001
3121000,317.791044,0.0,48.956227,307.62798100000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.939424
3122000,317.877881,0.0,48.956227,307.71481800000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.940292
3123000,317.964719,0.0,48.956227,307.801655,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.94116
3124000,318.051556,0.0,48.956227,307.88849300000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9420289999999
3125000,318.138393,0.0,48.956227,307.97533,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.942897
3126000,318.225231,0.0,48.956227,308.06216800000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.943765
3127000,318.312068,0.0,48.956227,308.149005,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.944634
3128000,318.398906,0.0,48.956227,308.235843,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9455019999999
3129000,318.485743,0.0,48.956227,308.32268,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9463710000001
3130000,318.57257999999996,0.0,48.956227,308.409517,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9472390000001
3131000,318.659418,0.0,48.956227,308.496355,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.948107
3132000,318.74625499999996,0.0,48.956227,308.583192,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.948976
3133000,318.833093,0.0,48.956227,308.67003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.949844
3134000,318.91992999999997,0.0,48.956227,308.756867,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.950712
3135000,319.00676699999997,0.0,48.956227,308.843704,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.951581
3136000,319.09360499999997,0.0,48.956227,308.930542,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.952449
3137000,319.18044199999997,0.0,48.956227,309.017379,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.953317
3138000,319.26727999999997,0.0,48.956227,309.104217,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9541859999999
3139000,319.354117,0.0,48.956227,309.191054,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9550539999999
3140000,319.440955,0.0,48.956227,309.277891,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9559230000001
3141000,319.527792,0.0,48.956227,309.364729,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9567910000001
3142000,319.614629,0.0,48.956227,309.451566,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.957659
3143000,319.701467,0.0,48.956227,309.538404,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9585279999999
3144000,319.788304,0.0,48.956227,309.625241,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9593960000001
3145000,319.875142,0.0,48.956227,309.71207799999996,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.960264
3146000,319.961979,0.0,48.956227,309.798916,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.961133
3147000,320.048816,0.0,48.956227,309.88575299999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.962001
3148000,320.135654,0.0,48.956227,309.972591,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.96287
3149000,320.222491,0.0,48.956227,310.05942799999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.963738
3150000,320.309329,0.0,48.956227,310.14626499999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.964606
3151000,320.396166,0.0,48.956227,310.23310299999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.965475
3152000,320.483003,0.0,48.956227,310.31994,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9663429999999
3153000,320.569841,0.0,48.956227,310.406778,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9672109999999
3154000,320.656678,0.0,48.956227,310.493615,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9680800000001
3155000,320.743516,0.0,48.956227,310.580453,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9689480000001
3156000,320.830353,0.0,48.956227,310.66729,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.969817
3157000,320.91719,0.0,48.956227,310.754127,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.970685
3158000,321.004028,0.0,48.956227,310.840965,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.971553
3159000,321.090865,0.0,48.956227,310.927802,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.972422
3160000,321.17770299999995,0.0,48.956227,311.01464,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.97329
3161000,321.26454,0.0,48.956227,311.101477,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.974158
3162000,321.351377,0.0,48.956227,311.188314,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.975027
3163000,321.438215,0.0,48.956227,311.275152,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9758949999999
3164000,321.525052,0.0,48.956227,311.361989,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.976764
3165000,321.61189,0.0,48.956227,311.448827,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9776320000001
3166000,321.698727,0.0,48.956227,311.535664,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9785
3167000,321.78556499999996,0.0,48.956227,311.622501,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9793689999999
3168000,321.872402,0.0,48.956227,311.709339,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9802369999999
3169000,321.959239,0.0,48.956227,311.796176,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9811050000001
3170000,322.046077,0.0,48.956227,311.883014,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.981974
3171000,322.132914,0.0,48.956227,311.969851,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.982842
3172000,322.219752,0.0,48.956227,312.056688,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.983711
3173000,322.30658900000003,0.0,48.956227,312.14352599999995,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9845789999999
3174000,322.393426,0.0,48.956227,312.230363,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.985447
3175000,322.48026400000003,0.0,48.956227,312.31720099999995,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.986316
3176000,322.567101,0.0,48.956227,312.404038,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.987184
3177000,322.65393900000004,0.0,48.956227,312.49087599999996,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9880519999999
3178000,322.740776,0.0,48.956227,312.577713,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9889210000001
3179000,322.827613,0.0,48.956227,312.66455,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9897890000001
3180000,322.914451,0.0,48.956227,312.75138799999996,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.990658
3181000,323.001288,0.0,48.956227,312.838225,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.991526
3182000,323.088126,0.0,48.956227,312.92506299999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.992394
3183000,323.174963,0.0,48.956227,313.0119,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9932630000001
3184000,323.2618,0.0,48.956227,313.098737,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.994131
3185000,323.348638,0.0,48.956227,313.185575,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.994999
3186000,323.435475,0.0,48.956227,313.27241200000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.995868
3187000,323.522313,0.0,48.956227,313.35925,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.9967359999999
3188000,323.60915,0.0,48.956227,313.44608700000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.997605
3189000,323.695987,0.0,48.956227,313.53292400000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.998473
3190000,323.782825,0.0,48.956227,313.61976200000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,898.999341
3191000,323.869662,0.0,48.956227,313.70659900000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0002099999999
3192000,323.9565,0.0,48.956227,313.793437,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0010779999999
3193000,324.043337,0.0,48.956227,313.88027400000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0019460000001
3194000,324.130175,0.0,48.956227,313.967111,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.002815
3195000,324.217012,0.0,48.956227,314.05394900000005,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.003683
3196000,324.303849,0.0,48.956227,314.140786,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.004552
3197000,324.390687,0.0,48.956227,314.22762400000005,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.00542
3198000,324.477524,0.0,48.956227,314.314461,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.006288
3199000,324.564362,0.0,48.956227,314.401298,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.007157
3200000,324.651199,0.0,48.956227,314.488136,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.008025
3201000,324.73803599999997,0.0,48.956227,314.574973,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.008893
3202000,324.824874,0.0,48.956227,314.661811,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0097619999999
3203000,324.91171099999997,0.0,48.956227,314.748648,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0106300000001
3204000,324.998549,0.0,48.956227,314.835486,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0114990000001
3205000,325.08538599999997,0.0,48.956227,314.922323,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.012367
3206000,325.172223,0.0,48.956227,315.00916,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.013235
3207000,325.259061,0.0,48.956227,315.095998,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0141039999999
3208000,325.345898,0.0,48.956227,315.182835,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0149720000001
3209000,325.432736,0.0,48.956227,315.269673,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.01584
3210000,325.519573,0.0,48.956227,315.35651,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.016709
3211000,325.60641,0.0,48.956227,315.443347,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.017577
3212000,325.693248,0.0,48.956227,315.530185,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0184449999999
3213000,325.780085,0.0,48.956227,315.617022,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.019314
3214000,325.866923,0.0,48.956227,315.70386,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.020182
3215000,325.95376,0.0,48.956227,315.790697,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0210509999999
3216000,326.040598,0.0,48.956227,315.87753399999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0219189999999
3217000,326.127435,0.0,48.956227,315.964372,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0227869999999
3218000,326.214272,0.0,48.956227,316.051209,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0236560000001
3219000,326.30111,0.0,48.956227,316.13804700000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.024524
3220000,326.387947,0.0,48.956227,316.224884,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.025392
3221000,326.474785,0.0,48.956227,316.311721,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.026261
3222000,326.561622,0.0,48.956227,316.398559,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.027129
3223000,326.648459,0.0,48.956227,316.485396,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.027998
3224000,326.735297,0.0,48.956227,316.572234,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.028866
3225000,326.822134,0.0,48.956227,316.659071,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.029734
3226000,326.908972,0.0,48.956227,316.745908,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0306029999999
3227000,326.995809,0.0,48.956227,316.832746,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0314710000001
3228000,327.082646,0.0,48.956227,316.919583,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0323390000001
3229000,327.169484,0.0,48.956227,317.006421,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0332080000001
3230000,327.256321,0.0,48.956227,317.093258,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.034076
3231000,327.34315899999996,0.0,48.956227,317.180096,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0349449999999
3232000,327.429996,0.0,48.956227,317.266933,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0358130000001
3233000,327.516833,0.0,48.956227,317.35377,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.036681
3234000,327.603671,0.0,48.956227,317.440608,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.03755
3235000,327.690508,0.0,48.956227,317.527445,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.038418
3236000,327.777346,0.0,48.956227,317.614283,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.039286
3237000,327.864183,0.0,48.956227,317.70112,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.040155
3238000,327.95102,0.0,48.956227,317.787957,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.041023
3239000,328.037858,0.0,48.956227,317.874795,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.041892
3240000,328.12469500000003,0.0,48.956227,317.961632,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0427599999999
3241000,328.21153300000003,0.0,48.956227,318.04847,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0436279999999
3242000,328.29837000000003,0.0,48.956227,318.135307,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0444970000001
3243000,328.38520800000003,0.0,48.956227,318.222144,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0453650000001
3244000,328.47204500000004,0.0,48.956227,318.30898199999996,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.046233
3245000,328.558882,0.0,48.956227,318.395819,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.047102
3246000,328.64572000000004,0.0,48.956227,318.48265699999996,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.04797
3247000,328.732557,0.0,48.956227,318.569494,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.048839
3248000,328.81939500000004,0.0,48.956227,318.656331,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.049707
3249000,328.906232,0.0,48.956227,318.74316899999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.050575
3250000,328.993069,0.0,48.956227,318.830006,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.051444
3251000,329.079907,0.0,48.956227,318.91684399999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0523119999999
3252000,329.166744,0.0,48.956227,319.00368100000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0531800000001
3253000,329.253582,0.0,48.956227,319.090519,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0540490000001
3254000,329.340419,0.0,48.956227,319.17735600000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.054917
3255000,329.427256,0.0,48.956227,319.26419300000003,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0557859999999
3256000,329.514094,0.0,48.956227,319.351031,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0566539999999
3257000,329.600931,0.0,48.956227,319.43786800000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0575220000001
3258000,329.687769,0.0,48.956227,319.524706,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.058391
3259000,329.774606,0.0,48.956227,319.61154300000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.059259
3260000,329.861443,0.0,48.956227,319.69838,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.060127
3261000,329.948281,0.0,48.956227,319.78521800000004,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.060996
3262000,330.035118,0.0,48.956227,319.872055,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.061864
3263000,330.121956,0.0,48.956227,319.958893,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.062733
3264000,330.208793,0.0,48.956227,320.04573,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.063601
3265000,330.295631,0.0,48.956227,320.132567,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0644689999999
3266000,330.382468,0.0,48.956227,320.219405,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0653380000001
3267000,330.46930499999996,0.0,48.956227,320.306242,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0662060000001
3268000,330.556143,0.0,48.956227,320.39308,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.067074
3269000,330.64297999999997,0.0,48.956227,320.479917,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.067943
3270000,330.729818,0.0,48.956227,320.566754,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.068811
3271000,330.81665499999997,0.0,48.956227,320.653592,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0696800000001
3272000,330.90349199999997,0.0,48.956227,320.740429,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.070548
3273000,330.99033,0.0,48.956227,320.827267,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.071416
3274000,331.077167,0.0,48.956227,320.914104,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.072285
3275000,331.164005,0.0,48.956227,321.000941,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0731529999999
3276000,331.250842,0.0,48.956227,321.087779,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0740210000001
3277000,331.337679,0.0,48.956227,321.174616,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.07489
3278000,331.424517,0.0,48.956227,321.261454,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.075758
3279000,331.511354,0.0,48.956227,321.348291,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.076626
3280000,331.598192,0.0,48.956227,321.435129,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0774949999999
3281000,331.685029,0.0,48.956227,321.521966,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0783630000001
3282000,331.771866,0.0,48.956227,321.60880299999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.079232
3283000,331.858704,0.0,48.956227,321.695641,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.0801
3284000,331.945541,0.0,48.956227,321.78247799999997,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.080968
3285000,332.032379,0.0,48.956227,321.869316,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.081837
3286000,332.119216,0.0,48.956227,321.956153,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,899.082705
