step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
329000,14.000000,2,0.177912,353.740695,353.847713,354.116275
330000,16.000000,0,0.177491,354.148227,353.954757,353.949938
331000,14.000000,2,0.177078,353.740695,353.847713,354.116296
332000,16.000000,0,0.176658,354.148242,353.954757,353.949938
333000,14.000000,2,0.176245,353.740695,353.847713,354.116317
334000,16.000000,0,0.175826,354.148256,353.954757,353.949938
335000,14.000000,2,0.175414,353.740695,353.847713,354.116337
336000,16.000000,0,0.174996,354.148271,353.954757,353.949938
337000,14.000000,2,0.174585,353.740695,353.847713,354.116358
338000,16.000000,0,0.174169,354.148285,353.954757,353.949938
339000,14.000000,2,0.173760,353.740695,353.847713,354.116379
340000,16.000000,1,0.173347,354.148299,353.954757,353.949938
341000,16.000000,0,0.172936,354.148299,353.954794,353.949938
342000,14.000000,2,0.172533,353.740695,353.847713,354.116380
343000,16.000000,0,0.172126,354.148313,353.954794,353.949938
344000,14.000000,0,0.171725,353.740695,353.847713,354.116400
345000,12.000000,2,0.171325,352.912359,352.931333,353.843017
346000,14.000000,2,0.170927,353.740722,353.847713,354.116400
347000,16.000000,0,0.170528,354.148290,353.954794,353.949938
348000,14.000000,2,0.170134,353.740722,353.847713,354.116421
349000,16.000000,0,0.169741,354.148304,353.954794,353.949938
350000,14.000000,2,0.169352,353.740722,353.847713,354.116441
351000,16.000000,0,0.168967,354.148317,353.954794,353.949938
352000,14.000000,2,0.168585,353.740722,353.847713,354.116461
353000,16.000000,0,0.168208,354.148331,353.954794,353.949938
354000,14.000000,2,0.167832,353.740722,353.847713,354.116481
355000,16.000000,0,0.167465,354.148345,353.954794,353.949938
356000,14.000000,2,0.167097,353.740722,353.847713,354.116501
357000,16.000000,0,0.166740,354.148358,353.954794,353.949938
358000,14.000000,2,0.166380,353.740722,353.847713,354.116521
359000,16.000000,1,0.166036,354.148372,353.954794,353.949938
360000,16.000000,0,0.165699,354.148372,353.954830,353.949938
361000,14.000000,2,0.165356,353.740722,353.847713,354.116521
362000,16.000000,2,0.165033,354.148385,353.954830,353.949938
363000,18.000000,0,0.164727,354.049626,353.809380,353.724339
364000,16.000000,0,0.164425,354.148385,353.954830,353.949964
365000,14.000000,2,0.164110,353.740722,353.847713,354.116521
366000,16.000000,0,0.163827,354.148399,353.954830,353.949964
367000,14.000000,2,0.163528,353.740722,353.847713,354.116541
368000,16.000000,0,0.163266,354.148412,353.954830,353.949964
369000,14.000000,2,0.162984,353.740722,353.847713,354.116560
370000,16.000000,0,0.162746,354.148425,353.954830,353.949964
371000,14.000000,2,0.162484,353.740722,353.847713,354.116580
372000,16.000000,0,0.162275,354.148438,353.954830,353.949964
373000,14.000000,2,0.162035,353.740722,353.847713,354.116599
374000,16.000000,0,0.161858,354.148451,353.954830,353.949964
375000,14.000000,2,0.161646,353.740722,353.847713,354.116619
376000,16.000000,0,0.161506,354.148464,353.954830,353.949964
377000,14.000000,2,0.161324,353.740722,353.847713,354.116638
378000,16.000000,0,0.161227,354.148477,353.954830,353.949964
379000,14.000000,2,0.161081,353.740722,353.847713,354.116657
380000,16.000000,0,0.161034,354.148490,353.954830,353.949964
381000,14.000000,2,0.160928,353.740722,353.847713,354.116677
382000,16.000000,0,0.160939,354.148503,353.954830,353.949964
383000,14.000000,2,0.160881,353.740722,353.847713,354.116696
384000,16.000000,0,0.160957,354.148516,353.954830,353.949964
385000,14.000000,2,0.160954,353.740722,353.847713,354.116715
386000,16.000000,1,0.161106,354.148529,353.954830,353.949964
387000,16.000000,0,0.161306,354.148529,353.954865,353.949964
388000,14.000000,2,0.161404,353.740722,353.847713,354.116715
389000,16.000000,0,0.161696,354.148542,353.954865,353.949964
390000,14.000000,2,0.161868,353.740722,353.847713,354.116734
391000,16.000000,0,0.162262,354.148555,353.954865,353.949964
392000,14.000000,2,0.162516,353.740722,353.847713,354.116754
393000,16.000000,0,0.163021,354.148568,353.954865,353.949964
394000,14.000000,2,0.163364,353.740722,353.847713,354.116773
395000,16.000000,0,0.163987,354.148581,353.954865,353.949964
