t,x_kite,z_kite,x_block,z_block,theta,vtheta,windx,windy,v_block,Tension
255000,96.320217,14.326135,48.416544,0.000000,0.290594,0.082295,20.000000,0.000000,20.144398,340.548646
256000,96.507748,14.372460,48.617954,0.000000,0.291562,0.079926,20.000000,0.000000,20.137280,291.104418
257000,96.695586,14.417393,48.819300,0.000000,0.292500,0.077429,20.000000,0.000000,20.131534,302.705979
258000,96.883806,14.460835,49.020623,0.000000,0.293408,0.074718,20.000000,0.000000,20.132672,363.257205
259000,97.072465,14.502723,49.221958,0.000000,0.294283,0.071995,20.000000,0.000000,20.133808,362.647941
260000,97.261530,14.543091,49.423277,0.000000,0.295127,0.069404,20.000000,0.000000,20.129530,314.309158
261000,97.450895,14.582057,49.624504,0.000000,0.295941,0.067086,20.000000,0.000000,20.115699,229.276408
262000,97.640531,14.619653,49.825619,0.000000,0.296728,0.064620,20.000000,0.000000,20.106975,274.236666
263000,97.830416,14.655908,50.026605,0.000000,0.297486,0.062392,20.000000,0.000000,20.089916,200.004946
264000,98.020526,14.690853,50.227443,0.000000,0.298217,0.060044,20.000000,0.000000,20.077267,238.862422
265000,98.210840,14.724516,50.428117,0.000000,0.298921,0.057901,20.000000,0.000000,20.057358,174.179461
266000,98.401335,14.756926,50.628611,0.000000,0.299600,0.055665,20.000000,0.000000,20.041245,207.662928
267000,98.591993,14.788107,50.828912,0.000000,0.300253,0.053601,20.000000,0.000000,20.018822,151.411594
268000,98.782794,14.818088,51.029006,0.000000,0.300880,0.051468,20.000000,0.000000,19.999656,180.161121
269000,98.973720,14.846892,51.228880,0.000000,0.301484,0.049477,20.000000,0.000000,19.975017,131.349828
270000,99.164755,14.874544,51.428522,0.000000,0.302063,0.047439,20.000000,0.000000,19.953161,155.928613
271000,99.355882,14.901064,51.627921,0.000000,0.302619,0.045516,20.000000,0.000000,19.926569,113.680242
272000,99.547086,14.926477,51.827066,0.000000,0.303151,0.043564,20.000000,0.000000,19.902342,134.585309
273000,99.738353,14.950801,52.025949,0.000000,0.303661,0.041700,20.000000,0.000000,19.874030,98.125590
274000,99.929669,14.974056,52.224558,0.000000,0.304148,0.039826,20.000000,0.000000,19.847717,115.797409
275000,100.121022,14.996260,52.422886,0.000000,0.304614,0.038016,20.000000,0.000000,19.817891,84.443410
276000,100.312400,15.017432,52.620925,0.000000,0.305058,0.036210,20.000000,0.000000,19.789742,99.274508
277000,100.503791,15.037584,52.818667,0.000000,0.305480,0.034448,20.000000,0.000000,19.758586,72.423604
278000,100.695185,15.056735,53.016105,0.000000,0.305882,0.032701,20.000000,0.000000,19.728825,84.766264
279000,100.886573,15.074896,53.213232,0.000000,0.306263,0.030980,20.000000,0.000000,19.696501,61.885782
280000,101.077945,15.092081,53.410041,0.000000,0.306623,0.029284,20.000000,0.000000,19.665327,72.058895
281000,101.269293,15.108302,53.606528,0.000000,0.306964,0.027598,20.000000,0.000000,19.631981,52.676509
282000,101.460609,15.123569,53.802686,0.000000,0.307284,0.025945,20.000000,0.000000,19.599573,60.971574
283000,101.651886,15.137893,53.998511,0.000000,0.307585,0.024287,20.000000,0.000000,19.565337,44.666433
284000,101.843117,15.151282,54.193997,0.000000,0.307866,0.022670,20.000000,0.000000,19.531857,51.352608
285000,102.034297,15.163743,54.389141,0.000000,0.308127,0.021037,20.000000,0.000000,19.496850,37.747108
286000,102.225418,15.175286,54.583937,0.000000,0.308370,0.019448,20.000000,0.000000,19.462445,43.074963
287000,102.416477,15.185915,54.778384,0.000000,0.308593,0.017833,20.000000,0.000000,19.426777,31.827021
288000,102.607469,15.195636,54.972475,0.000000,0.308797,0.016268,20.000000,0.000000,19.391583,36.030294
289000,102.798390,15.204456,55.166210,0.000000,0.308982,0.014668,20.000000,0.000000,19.355353,26.825974
290000,102.989235,15.212378,55.359585,0.000000,0.309148,0.013121,20.000000,0.000000,19.319495,30.120070
291000,103.180001,15.219406,55.552596,0.000000,0.309296,0.011534,20.000000,0.000000,19.282797,22.666555
292000,103.370685,15.225545,55.745242,0.000000,0.309425,0.010004,20.000000,0.000000,19.246388,25.242091
293000,103.561283,15.230799,55.937520,0.000000,0.309535,0.008429,20.000000,0.000000,19.209305,19.261664
294000,103.751793,15.235171,56.129429,0.000000,0.309627,0.006914,20.000000,0.000000,19.172447,21.271986
295000,103.942212,15.238667,56.320966,0.000000,0.309700,0.005352,20.000000,0.000000,19.135050,16.499281
296000,104.132537,15.241291,56.512131,0.000000,0.309755,0.003858,20.000000,0.000000,19.097828,18.044270
297000,104.322764,15.243048,56.702921,0.000000,0.309792,0.002313,20.000000,0.000000,19.060175,14.231180
298000,104.512890,15.243947,56.893335,0.000000,0.309811,0.000845,20.000000,0.000000,19.022651,15.345684
299000,104.702913,15.243993,57.083372,0.000000,0.309812,-0.000676,20.000000,0.000000,18.984782,12.277219
300000,104.892826,15.243197,57.273031,0.000000,0.309796,-0.002108,20.000000,0.000000,18.946993,12.934664
301000,105.082627,15.241569,57.462310,0.000000,0.309761,-0.003598,20.000000,0.000000,18.908926,10.450917
302000,105.272310,15.239120,57.651209,0.000000,0.309710,-0.004983,20.000000,0.000000,18.870884,10.583835
303000,105.461869,15.235863,57.839727,0.000000,0.309642,-0.006432,20.000000,0.000000,18.832620,8.594573
304000,105.651299,15.231815,58.027861,0.000000,0.309557,-0.007759,20.000000,0.000000,18.794317,8.121504
305000,105.840593,15.226988,58.215612,0.000000,0.309455,-0.009160,20.000000,0.000000,18.755844,6.603680
306000,106.029757,15.221360,58.402977,0.000000,0.309337,-0.010572,20.000000,0.000000,18.717224,5.228026
307000,106.218785,15.214946,58.589956,0.000000,0.309203,-0.011915,20.000000,0.000000,18.678506,4.264193
308000,106.407654,15.207813,58.776546,0.000000,0.309053,-0.013091,20.000000,0.000000,18.639590,2.318809
309000,106.596355,15.199981,58.962747,0.000000,0.308888,-0.014370,20.000000,0.000000,18.600624,1.899415
310000,106.784879,15.191472,59.148557,0.000000,0.308710,-0.015458,20.000000,0.000000,18.561376,-0.810298
311000,106.973217,15.182310,59.333975,0.000000,0.308517,-0.016666,20.000000,0.000000,18.522144,-0.604685
312000,107.161360,15.172519,59.518998,0.000000,0.308312,-0.017658,20.000000,0.000000,18.482547,-4.076771
313000,107.349298,15.162122,59.703626,0.000000,0.308094,-0.018791,20.000000,0.000000,18.443041,-3.185827
314000,107.537019,15.151148,59.887856,0.000000,0.307863,-0.019682,20.000000,0.000000,18.403086,-7.390846
315000,107.724515,15.139620,60.071688,0.000000,0.307621,-0.020734,20.000000,0.000000,18.363304,-5.769894
316000,107.911774,15.127567,60.255120,0.000000,0.307369,-0.021518,20.000000,0.000000,18.322993,-10.652827
317000,108.098787,15.115014,60.438149,0.000000,0.307105,-0.022488,20.000000,0.000000,18.282941,-8.278495
318000,108.285541,15.101991,60.620775,0.000000,0.306832,-0.023162,20.000000,0.000000,18.242289,-13.761381
319000,108.472027,15.088524,60.802997,0.000000,0.306549,-0.024046,20.000000,0.000000,18.201981,-10.634340
320000,108.658233,15.074645,60.984811,0.000000,0.306258,-0.024606,20.000000,0.000000,18.161012,-16.619321
321000,108.844149,15.060378,61.166219,0.000000,0.305959,-0.025403,20.000000,0.000000,18.120471,-12.764934
322000,109.029763,15.045757,61.347217,0.000000,0.305652,-0.025848,20.000000,0.000000,18.079219,-19.137455
323000,109.215066,15.030806,61.527805,0.000000,0.305339,-0.026555,20.000000,0.000000,18.038474,-14.604946
324000,109.400047,15.015559,61.707983,0.000000,0.305019,-0.026884,20.000000,0.000000,17.996982,-21.236929
325000,109.584695,15.000042,61.887748,0.000000,0.304694,-0.027502,20.000000,0.000000,17.956069,-16.097567
326000,109.768998,14.984287,62.067100,0.000000,0.304364,-0.027714,20.000000,0.000000,17.914387,-22.850379
327000,109.952949,14.968321,62.246038,0.000000,0.304029,-0.028242,20.000000,0.000000,17.873347,-17.195034
328000,110.136587,14.952027,62.424567,0.000000,0.303687,-0.028861,20.000000,0.000000,17.832356,-16.823332
329000,110.319901,14.935434,62.602684,0.000000,0.303340,-0.029291,20.000000,0.000000,17.791111,-19.012833
330000,110.502828,14.918727,62.780385,0.000000,0.302990,-0.029257,20.000000,0.000000,17.749066,-25.880717
331000,110.685359,14.901932,62.957669,0.000000,0.302638,-0.029597,20.000000,0.000000,17.707793,-19.183325
332000,110.867484,14.885082,63.134536,0.000000,0.302285,-0.029447,20.000000,0.000000,17.665747,-25.704724
333000,111.049196,14.868203,63.310987,0.000000,0.301931,-0.029698,20.000000,0.000000,17.624497,-18.860085
334000,111.230483,14.851327,63.487022,0.000000,0.301577,-0.029433,20.000000,0.000000,17.582520,-24.875247
335000,111.411340,14.834479,63.662641,0.000000,0.301225,-0.029597,20.000000,0.000000,17.541348,-18.027063
336000,111.591756,14.817693,63.837845,0.000000,0.300873,-0.029218,20.000000,0.000000,17.499511,-23.374299
337000,111.771724,14.800992,64.012635,0.000000,0.300523,-0.029294,20.000000,0.000000,17.458472,-16.672353
338000,111.951236,14.784410,64.187011,0.000000,0.300176,-0.028802,20.000000,0.000000,17.416850,-21.187923
339000,112.130286,14.767970,64.360975,0.000000,0.299832,-0.028792,20.000000,0.000000,17.376001,-14.786394
340000,112.308864,14.751705,64.534528,0.000000,0.299492,-0.028188,20.000000,0.000000,17.334668,-18.303757
341000,112.486913,14.735800,64.707669,0.000000,0.299159,-0.027533,20.000000,0.000000,17.293598,-15.754854
342000,112.664481,14.720118,64.880403,0.000000,0.298830,-0.027398,20.000000,0.000000,17.253212,-10.301855
343000,112.841558,14.704694,65.052731,0.000000,0.298508,-0.026633,20.000000,0.000000,17.212542,-11.827675
344000,113.018140,14.689551,65.224656,0.000000,0.298191,-0.026411,20.000000,0.000000,17.172490,-7.066581
345000,113.194292,14.674487,65.396180,0.000000,0.297876,-0.026354,20.000000,0.000000,17.132491,-6.811489
346000,113.370006,14.659530,65.567306,0.000000,0.297563,-0.026035,20.000000,0.000000,17.092624,-5.197772
347000,113.545201,14.644951,65.738032,0.000000,0.297258,-0.025029,20.000000,0.000000,17.052725,-4.198652
348000,113.719871,14.630775,65.908362,0.000000,0.296961,-0.024623,20.000000,0.000000,17.013324,-0.726526
349000,113.894010,14.617033,66.078298,0.000000,0.296674,-0.023505,20.000000,0.000000,16.974078,2.114293
350000,114.067614,14.603752,66.247844,0.000000,0.296396,-0.023010,20.000000,0.000000,16.935209,4.370119
351000,114.240677,14.590964,66.417003,0.000000,0.296129,-0.021778,20.000000,0.000000,16.896706,9.275129
352000,114.413194,14.578693,66.585779,0.000000,0.295872,-0.021194,20.000000,0.000000,16.858439,10.136010
353000,114.585160,14.566975,66.754174,0.000000,0.295627,-0.019845,20.000000,0.000000,16.820774,17.352138
354000,114.756571,14.555835,66.922193,0.000000,0.295394,-0.019168,20.000000,0.000000,16.783187,16.629668
355000,114.927421,14.545307,67.089841,0.000000,0.295174,-0.017698,20.000000,0.000000,16.746465,26.434977
356000,115.097706,14.535420,67.257121,0.000000,0.294967,-0.016925,20.000000,0.000000,16.709641,23.927437
357000,115.267421,14.526209,67.424038,0.000000,0.294775,-0.015330,20.000000,0.000000,16.673980,36.639072
358000,115.436562,14.517702,67.590598,0.000000,0.294597,-0.014457,20.000000,0.000000,16.638014,32.127083
359000,115.605125,14.509937,67.756805,0.000000,0.294435,-0.012731,20.000000,0.000000,16.603543,48.110669
360000,115.773040,14.503178,67.922671,0.000000,0.294293,-0.010937,20.000000,0.000000,16.569875,55.814419
361000,115.940371,14.497224,68.088197,0.000000,0.294169,-0.009906,20.000000,0.000000,16.535520,47.513943
362000,116.107111,14.492118,68.253391,0.000000,0.294062,-0.007971,20.000000,0.000000,16.503280,69.592795
363000,116.273169,14.488221,68.418269,0.000000,0.293981,-0.005671,20.000000,0.000000,16.472623,85.593392
364000,116.438544,14.485577,68.582843,0.000000,0.293925,-0.003581,20.000000,0.000000,16.442479,89.751155
365000,116.603320,14.483892,68.747110,0.000000,0.293890,-0.002312,20.000000,0.000000,16.410981,74.796571
366000,116.767493,14.483212,68.911077,0.000000,0.293876,-0.000061,20.000000,0.000000,16.382699,107.766355
367000,116.931060,14.483576,69.074754,0.000000,0.293884,0.001340,20.000000,0.000000,16.352723,89.376131
368000,117.094015,14.485031,69.238149,0.000000,0.293914,0.003765,20.000000,0.000000,16.326566,128.351010
369000,117.256355,14.487620,69.401273,0.000000,0.293968,0.005307,20.000000,0.000000,16.298329,106.066019
370000,117.418075,14.491393,69.564136,0.000000,0.294047,0.007918,20.000000,0.000000,16.274607,151.955592
371000,117.579174,14.496397,69.726750,0.000000,0.294151,0.009610,20.000000,0.000000,16.248369,125.239068
372000,117.739646,14.502684,69.889127,0.000000,0.294283,0.012419,20.000000,0.000000,16.227445,179.110855
373000,117.899490,14.510303,70.051281,0.000000,0.294442,0.014271,20.000000,0.000000,16.203508,147.332463
374000,118.058702,14.519312,70.213226,0.000000,0.294630,0.017291,20.000000,0.000000,16.185810,210.433331
375000,118.217280,14.529761,70.374977,0.000000,0.294849,0.019313,20.000000,0.000000,16.164530,172.850907
376000,118.375223,14.541712,70.536550,0.000000,0.295098,0.022555,20.000000,0.000000,16.150559,246.626491
377000,118.532528,14.555219,70.697963,0.000000,0.295381,0.024757,20.000000,0.000000,16.132352,202.365545
378000,118.689196,14.570345,70.859236,0.000000,0.295697,0.028232,20.000000,0.000000,16.122689,288.474545
379000,118.845227,14.587146,71.020389,0.000000,0.296048,0.030622,20.000000,0.000000,16.108037,236.505989
380000,119.000622,14.605688,71.181443,0.000000,0.296436,0.034338,20.000000,0.000000,16.103356,336.824811
381000,119.155383,14.626030,71.342422,0.000000,0.296861,0.036921,20.000000,0.000000,16.092812,275.941926
382000,119.309515,14.648238,71.503353,0.000000,0.297326,0.040882,20.000000,0.000000,16.093878,392.553586
383000,119.463022,14.672370,71.664261,0.000000,0.297830,0.043660,20.000000,0.000000,16.088070,321.350102
384000,119.615911,14.698492,71.825176,0.000000,0.298377,0.047865,20.000000,0.000000,16.095742,456.509688
385000,119.768191,14.726663,71.986130,0.000000,0.298966,0.050834,20.000000,0.000000,16.095365,373.362094
386000,119.919873,14.756946,72.147156,0.000000,0.299600,0.055272,20.000000,0.000000,16.110587,529.429987
387000,120.070916,14.789795,72.308358,0.000000,0.300288,0.059829,20.000000,0.000000,16.130670,576.221772
388000,120.221395,14.824868,72.469711,0.000000,0.301022,0.063068,20.000000,0.000000,16.140440,470.250456
389000,120.371329,14.862218,72.631257,0.000000,0.301804,0.067818,20.000000,0.000000,16.169660,664.003208
390000,120.520741,14.901887,72.793037,0.000000,0.302635,0.071203,20.000000,0.000000,16.186855,540.908575
391000,120.669658,14.943917,72.955097,0.000000,0.303516,0.076106,20.000000,0.000000,16.226235,761.169201
392000,120.818109,14.988340,73.117484,0.000000,0.304447,0.079599,20.000000,0.000000,16.251626,618.623790
393000,120.966129,15.035182,73.280247,0.000000,0.305429,0.084598,20.000000,0.000000,16.302121,866.891723
394000,121.113754,15.084458,73.443437,0.000000,0.306463,0.088151,20.000000,0.000000,16.336400,702.506005
395000,121.261028,15.136176,73.607107,0.000000,0.307548,0.093172,20.000000,0.000000,16.398815,979.516257
396000,121.407997,15.190330,73.771311,0.000000,0.308684,0.096721,20.000000,0.000000,16.442520,790.978679
397000,121.554714,15.246904,73.936105,0.000000,0.309872,0.101675,20.000000,0.000000,16.517411,1096.435893
398000,121.701246,15.306410,74.101731,0.000000,0.311122,0.107022,20.000000,0.000000,16.609299,1260.661865
399000,121.847686,15.368773,74.268270,0.000000,0.312432,0.111734,20.000000,0.000000,16.699538,1238.533660
400000,121.994084,15.433389,74.435588,0.000000,0.313791,0.114981,20.000000,0.000000,16.764700,989.910382
401000,122.140512,15.500179,74.603742,0.000000,0.315195,0.119383,20.000000,0.000000,16.867165,1350.235158
402000,122.287040,15.569052,74.772783,0.000000,0.316645,0.122362,20.000000,0.000000,16.941463,1073.261691
403000,122.433745,15.639900,74.942762,0.000000,0.318136,0.126341,20.000000,0.000000,17.055238,1451.887691
404000,122.580703,15.712605,75.113724,0.000000,0.319667,0.128965,20.000000,0.000000,17.137754,1147.160363
405000,122.727994,15.787030,75.285716,0.000000,0.321235,0.132417,20.000000,0.000000,17.261360,1538.300356
406000,122.875694,15.863034,75.458775,0.000000,0.322838,0.134608,20.000000,0.000000,17.350750,1207.707246
407000,123.023884,15.940457,75.632937,0.000000,0.324471,0.137444,20.000000,0.000000,17.482182,1604.785284
408000,123.172640,16.019137,75.808231,0.000000,0.326132,0.139140,20.000000,0.000000,17.576725,1251.579668
409000,123.322039,16.098898,75.984681,0.000000,0.327816,0.141294,20.000000,0.000000,17.713550,1647.715260
410000,123.472152,16.179566,76.162305,0.000000,0.329521,0.142454,20.000000,0.000000,17.811247,1276.435511
411000,123.623049,16.260954,76.341115,0.000000,0.331242,0.143889,20.000000,0.000000,17.950750,1664.967510
412000,123.774795,16.342884,76.521116,0.000000,0.332975,0.144493,20.000000,0.000000,18.049456,1281.194778
413000,123.927449,16.425167,76.702309,0.000000,0.334717,0.145205,20.000000,0.000000,18.188826,1656.159114
414000,124.081066,16.507628,76.884686,0.000000,0.336463,0.145259,20.000000,0.000000,18.286390,1266.139294
415000,124.235694,16.590084,77.068235,0.000000,0.338211,0.145273,20.000000,0.000000,18.422907,1622.628265
416000,124.391374,16.672369,77.252939,0.000000,0.339956,0.144803,20.000000,0.000000,18.517317,1232.815562
417000,124.548143,16.754315,77.438771,0.000000,0.341695,0.144168,20.000000,0.000000,18.648522,1567.178086
418000,124.706030,16.835771,77.625707,0.000000,0.343425,0.143220,20.000000,0.000000,18.738018,1183.773200
419000,124.865056,16.916587,77.813710,0.000000,0.345142,0.142008,20.000000,0.000000,18.861837,1493.653102
420000,125.025238,16.996630,78.002747,0.000000,0.346844,0.140639,20.000000,0.000000,18.944989,1122.205127
421000,125.186584,17.075773,78.192776,0.000000,0.348527,0.138933,20.000000,0.000000,19.059809,1406.445678
422000,125.349101,17.153904,78.383757,0.000000,0.350190,0.137208,20.000000,0.000000,19.135557,1051.566294
423000,125.512784,17.230921,78.575641,0.000000,0.351831,0.135097,20.000000,0.000000,19.240246,1310.026276
424000,125.677816,17.306650,78.768543,0.000000,0.353445,0.132780,20.000000,0.000000,19.339075,1254.633742
425000,125.843999,17.381076,78.962252,0.000000,0.355032,0.130622,20.000000,0.000000,19.402093,931.788906
426000,126.011315,17.454132,79.156718,0.000000,0.356590,0.128036,20.000000,0.000000,19.489869,1151.413870
427000,126.179745,17.525759,79.351892,0.000000,0.358120,0.125690,20.000000,0.000000,19.544321,852.096770
428000,126.349262,17.595911,79.547724,0.000000,0.359618,0.122914,20.000000,0.000000,19.620992,1048.581885
429000,126.519842,17.664548,79.744167,0.000000,0.361085,0.120439,20.000000,0.000000,19.666955,773.603208
430000,126.691453,17.731641,79.941171,0.000000,0.362520,0.117543,20.000000,0.000000,19.732764,948.668566
